frame_name,fid,class,bb0,bb1,bb2,bb3,ID,center_x_pixels,center_y_pixels,center_x_um,center_y_um,frame_number,delta_x,delta_y
52_frame_11_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,11,0.0,0.0
52_frame_12_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,12,0.0,0.0
52_frame_13_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,13,0.0,0.0
52_frame_14_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,14,0.0,0.0
52_frame_15_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,15,0.0,0.0
52_frame_16_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,16,0.0,0.0
52_frame_17_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,17,0.0,0.0
52_frame_18_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,18,0.0,0.0
52_frame_19_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,19,0.0,0.0
52_frame_20_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,20,0.0,0.0
52_frame_21_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,21,0.0,0.0
52_frame_22_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,22,0.0,0.0
52_frame_23_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,23,0.0,0.0
52_frame_24_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,24,0.0,0.0
52_frame_25_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,25,0.0,0.0
52_frame_26_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,26,0.0,0.0
52_frame_27_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,27,0.0,0.0
52_frame_28_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,28,0.0,0.0
52_frame_29_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,29,0.0,0.0
52_frame_30_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,30,0.0,0.0
52_frame_31_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,31,0.0,0.0
52_frame_32_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,32,0.0,0.0
52_frame_33_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,33,0.0,0.0
52_frame_34_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,34,0.0,0.0
52_frame_35_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,35,0.0,0.0
52_frame_36_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,36,0.0,0.0
52_frame_37_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,37,0.0,0.0
52_frame_38_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,38,0.0,0.0
52_frame_39_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,39,0.0,0.0
52_frame_40_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,40,0.0,0.0
52_frame_41_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,41,0.0,0.0
52_frame_42_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,42,0.0,0.0
52_frame_43_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,43,0.0,0.0
52_frame_44_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,44,0.0,0.0
52_frame_45_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,45,0.0,0.0
52_frame_46_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,46,0.0,0.0
52_frame_47_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,47,0.0,0.0
52_frame_48_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,48,0.0,0.0
52_frame_49_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,49,0.0,0.0
52_frame_50_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,50,0.0,0.0
52_frame_51_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,51,0.0,0.0
52_frame_52_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,52,0.0,0.0
52_frame_53_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,53,0.0,0.0
52_frame_54_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,54,0.0,0.0
52_frame_55_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,55,0.0,0.0
52_frame_56_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,56,0.0,0.0
52_frame_57_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,57,0.0,0.0
52_frame_58_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,58,0.0,0.0
52_frame_59_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,59,0.0,0.0
52_frame_60_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,60,0.0,0.0
52_frame_61_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,61,0.0,0.0
52_frame_62_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,62,0.0,0.0
52_frame_63_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,63,0.0,0.0
52_frame_64_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,64,0.0,0.0
52_frame_65_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,65,0.0,0.0
52_frame_66_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,66,0.0,0.0
52_frame_67_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,67,0.0,0.0
52_frame_68_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,68,0.0,0.0
52_frame_69_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,69,0.0,0.0
52_frame_70_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,70,0.0,0.0
52_frame_71_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,71,0.0,0.0
52_frame_72_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,72,0.0,0.0
52_frame_73_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,73,0.0,0.0
52_frame_74_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,74,0.0,0.0
52_frame_75_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,75,0.0,0.0
52_frame_76_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,76,0.0,0.0
52_frame_77_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,77,0.0,0.0
52_frame_78_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,78,0.0,0.0
52_frame_79_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,79,0.0,0.0
52_frame_80_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,80,0.0,0.0
52_frame_81_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,81,0.0,0.0
52_frame_82_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,82,0.0,0.0
52_frame_83_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,83,0.0,0.0
52_frame_84_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,84,0.0,0.0
52_frame_85_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,85,0.0,0.0
52_frame_86_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,86,0.0,0.0
52_frame_87_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,87,0.0,0.0
52_frame_88_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,88,0.0,0.0
52_frame_89_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,89,0.0,0.0
52_frame_90_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,90,0.0,0.0
52_frame_91_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,91,0.0,0.0
52_frame_92_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,92,0.0,0.0
52_frame_93_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,93,0.0,0.0
52_frame_94_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,94,0.0,0.0
52_frame_95_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,95,0.0,0.0
52_frame_96_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,96,0.0,0.0
52_frame_97_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,97,0.0,0.0
52_frame_98_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,98,0.0,0.0
52_frame_99_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,99,0.0,0.0
52_frame_100_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,100,0.0,0.0
52_frame_101_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,101,0.0,0.0
52_frame_102_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,102,0.0,0.0
52_frame_103_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,103,0.0,0.0
52_frame_104_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,104,0.0,0.0
52_frame_105_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,105,0.0,0.0
52_frame_106_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,106,0.0,0.0
52_frame_107_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,107,0.0,0.0
52_frame_108_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,108,0.0,0.0
52_frame_109_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,109,0.0,0.0
52_frame_110_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,110,0.0,0.0
52_frame_111_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,111,0.0,0.0
52_frame_112_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,112,0.0,0.0
52_frame_113_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,113,0.0,0.0
52_frame_114_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,114,0.0,0.0
52_frame_115_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,115,0.0,0.0
52_frame_116_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,116,0.0,0.0
52_frame_117_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,117,0.0,0.0
52_frame_118_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,118,0.0,0.0
52_frame_119_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,119,0.0,0.0
52_frame_120_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,120,0.0,0.0
52_frame_121_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,121,0.0,0.0
52_frame_122_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,122,0.0,0.0
52_frame_123_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,123,0.0,0.0
52_frame_124_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,124,0.0,0.0
52_frame_125_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,125,0.0,0.0
52_frame_126_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,126,0.0,0.0
52_frame_127_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,127,0.0,0.0
52_frame_128_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,128,0.0,0.0
52_frame_129_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,129,0.0,0.0
52_frame_130_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,130,0.0,0.0
52_frame_131_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,131,0.0,0.0
52_frame_132_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,132,0.0,0.0
52_frame_133_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,133,0.0,0.0
52_frame_134_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,134,0.0,0.0
52_frame_135_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,135,0.0,0.0
52_frame_136_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,136,0.0,0.0
52_frame_137_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,137,0.0,0.0
52_frame_138_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,138,0.0,0.0
52_frame_139_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,139,0.0,0.0
52_frame_140_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,140,0.0,0.0
52_frame_141_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,141,0.0,0.0
52_frame_142_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,142,0.0,0.0
52_frame_143_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,143,0.0,0.0
52_frame_144_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,144,0.0,0.0
52_frame_145_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,145,0.0,0.0
52_frame_146_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,146,0.0,0.0
52_frame_147_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,147,0.0,0.0
52_frame_148_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,148,0.0,0.0
52_frame_149_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,149,0.0,0.0
52_frame_150_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,150,0.0,0.0
52_frame_151_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,151,0.0,0.0
52_frame_152_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,152,0.0,0.0
52_frame_153_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,153,0.0,0.0
52_frame_154_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,154,0.0,0.0
52_frame_155_with_ftid,cl1x87vu400073f6bz31cj9hl,0,0.52109375,0.1,0.0265625,0.0375,52,333.5,48.0,694.7916666666667,100.0,155,0.0,0.0
