frame_name,fid,class,bb0,bb1,bb2,bb3,ID,center_x_pixels,center_y_pixels,center_x_um,center_y_um,frame_number,delta_x,delta_y
47_frame_22_with_ftid,cl3143jm20003396cuges2p86,0,0.01875,0.4600378787878788,0.0375,0.0583333333333333,47,12.0,220.8181818181818,25.0,460.0378787878788,22,0.0,2.272727272727252
47_frame_23_with_ftid,cl3143jm20003396cuges2p86,0,0.01875,0.462310606060606,0.0375,0.0583333333333333,47,12.0,221.90909090909088,25.0,462.310606060606,23,0.0,2.272727272727195
47_frame_24_with_ftid,cl3143jm20003396cuges2p86,0,0.01875,0.4645833333333333,0.0375,0.0583333333333333,47,12.0,222.99999999999997,25.0,464.5833333333333,24,0.0,2.272727272727309
47_frame_25_with_ftid,cl3143jm20003396cuges2p86,0,0.01875,0.4645833333333333,0.0375,0.0583333333333333,47,12.0,222.99999999999997,25.0,464.5833333333333,25,0.0,0.0
47_frame_26_with_ftid,cl3143jm20003396cuges2p86,0,0.01875,0.4645833333333333,0.0375,0.0583333333333333,47,12.0,222.99999999999997,25.0,464.5833333333333,26,0.0,0.0
47_frame_0_with_ftid,cl31445hf0007396cqok6byk7,0,0.06484375,0.5510416666666667,0.0390625,0.05625,47,41.5,264.5,86.45833333333334,551.0416666666667,0,0.0,0.0
47_frame_1_with_ftid,cl31445hf0007396cqok6byk7,0,0.10703125,0.509375,0.0390625,0.05625,47,68.5,244.5,142.70833333333334,509.37500000000006,1,56.25,-41.666666666666686
47_frame_2_with_ftid,cl31445hf0007396cqok6byk7,0,0.108984375,0.50625,0.0390625,0.05625,47,69.75,243.0,145.3125,506.25000000000006,2,2.604166666666657,-3.125
47_frame_3_with_ftid,cl31445hf0007396cqok6byk7,0,0.1109375,0.503125,0.0390625,0.05625,47,71.0,241.50000000000003,147.91666666666669,503.1250000000001,3,2.6041666666666856,-3.124999999999943
47_frame_4_with_ftid,cl31445hf0007396cqok6byk7,0,0.112890625,0.5,0.0390625,0.05625,47,72.25,240.0,150.52083333333334,500.00000000000006,4,2.604166666666657,-3.125000000000057
47_frame_5_with_ftid,cl31445hf0007396cqok6byk7,0,0.11484375,0.496875,0.0390625,0.05625,47,73.5,238.5,153.125,496.87500000000006,5,2.604166666666657,-3.125
47_frame_6_with_ftid,cl31445hf0007396cqok6byk7,0,0.1158203125,0.4997395833333333,0.0390625,0.05625,47,74.125,239.87499999999997,154.42708333333334,499.7395833333333,6,1.3020833333333428,2.8645833333332575
47_frame_7_with_ftid,cl31445hf0007396cqok6byk7,0,0.116796875,0.5026041666666666,0.0390625,0.05625,47,74.75,241.24999999999997,155.72916666666669,502.60416666666663,7,1.3020833333333428,2.8645833333333144
47_frame_8_with_ftid,cl31445hf0007396cqok6byk7,0,0.1177734375,0.50546875,0.0390625,0.05625,47,75.375,242.625,157.03125,505.46875000000006,8,1.3020833333333144,2.864583333333428
47_frame_9_with_ftid,cl31445hf0007396cqok6byk7,0,0.11875,0.5083333333333333,0.0390625,0.05625,47,76.0,244.0,158.33333333333334,508.33333333333337,9,1.3020833333333428,2.8645833333333144
47_frame_10_with_ftid,cl31445hf0007396cqok6byk7,0,0.1197265625,0.5111979166666667,0.0390625,0.05625,47,76.625,245.375,159.63541666666669,511.1979166666667,10,1.3020833333333428,2.8645833333333144
47_frame_11_with_ftid,cl31445hf0007396cqok6byk7,0,0.120703125,0.5140625,0.0390625,0.05625,47,77.25,246.75,160.9375,514.0625,11,1.3020833333333144,2.8645833333333144
47_frame_12_with_ftid,cl31445hf0007396cqok6byk7,0,0.1216796875,0.5169270833333334,0.0390625,0.05625,47,77.875,248.12500000000003,162.23958333333334,516.9270833333335,12,1.3020833333333428,2.864583333333485
47_frame_13_with_ftid,cl31445hf0007396cqok6byk7,0,0.12265625,0.5197916666666667,0.0390625,0.05625,47,78.5,249.5,163.54166666666669,519.7916666666667,13,1.3020833333333428,2.8645833333332575
47_frame_14_with_ftid,cl31445hf0007396cqok6byk7,0,0.1245028409090909,0.5182765151515151,0.0390625,0.0562499999999999,47,79.68181818181817,248.77272727272722,166.00378787878788,518.2765151515151,14,2.4621212121211897,-1.515151515151615
47_frame_15_with_ftid,cl31445hf0007396cqok6byk7,0,0.1263494318181818,0.5167613636363637,0.0390625,0.05625,47,80.86363636363636,248.0454545454546,168.4659090909091,516.7613636363637,15,2.462121212121218,-1.5151515151513877
47_frame_16_with_ftid,cl31445hf0007396cqok6byk7,0,0.1281960227272727,0.5152462121212121,0.0390625,0.05625,47,82.04545454545453,247.3181818181818,170.92803030303028,515.2462121212121,16,2.4621212121211897,-1.515151515151615
47_frame_17_with_ftid,cl31445hf0007396cqok6byk7,0,0.1300426136363636,0.5137310606060606,0.0390625,0.0562499999999999,47,83.2272727272727,246.59090909090907,173.39015151515147,513.7310606060606,17,2.4621212121211897,-1.5151515151515014
47_frame_18_with_ftid,cl31445hf0007396cqok6byk7,0,0.1318892045454545,0.5122159090909091,0.0390625,0.05625,47,84.40909090909088,245.86363636363637,175.85227272727266,512.2159090909091,18,2.4621212121211897,-1.5151515151515014
47_frame_19_with_ftid,cl31445hf0007396cqok6byk7,0,0.1337357954545454,0.5107007575757575,0.0390625,0.05625,47,85.59090909090905,245.1363636363636,178.31439393939388,510.7007575757575,19,2.462121212121218,-1.515151515151615
47_frame_20_with_ftid,cl31445hf0007396cqok6byk7,0,0.1355823863636363,0.5091856060606061,0.0390625,0.05625,47,86.77272727272722,244.40909090909093,180.77651515151507,509.1856060606062,20,2.4621212121211897,-1.5151515151513308
47_frame_21_with_ftid,cl31445hf0007396cqok6byk7,0,0.1374289772727272,0.5076704545454546,0.0390625,0.05625,47,87.95454545454541,243.6818181818182,183.2386363636363,507.6704545454546,21,2.462121212121218,-1.5151515151515582
47_frame_22_with_ftid,cl31445hf0007396cqok6byk7,0,0.1392755681818182,0.506155303030303,0.0390625,0.0562499999999999,47,89.13636363636364,242.95454545454544,185.7007575757576,506.15530303030306,22,2.4621212121213034,-1.5151515151515582
47_frame_23_with_ftid,cl31445hf0007396cqok6byk7,0,0.141122159090909,0.5046401515151515,0.0390625,0.05625,47,90.31818181818176,242.22727272727272,188.16287878787867,504.64015151515156,23,2.462121212121076,-1.5151515151515014
47_frame_24_with_ftid,cl31445hf0007396cqok6byk7,0,0.14296875,0.503125,0.0390625,0.05625,47,91.5,241.50000000000003,190.625,503.1250000000001,24,2.462121212121332,-1.5151515151514445
47_frame_25_with_ftid,cl31445hf0007396cqok6byk7,0,0.1459201388888888,0.5028935185185185,0.0390625,0.05625,47,93.38888888888883,241.38888888888889,194.56018518518508,502.89351851851853,25,3.9351851851850768,-0.23148148148158043
47_frame_26_with_ftid,cl31445hf0007396cqok6byk7,0,0.1488715277777777,0.502662037037037,0.0390625,0.05625,47,95.27777777777773,241.27777777777777,198.4953703703703,502.66203703703707,26,3.935185185185219,-0.23148148148146674
47_frame_27_with_ftid,cl31445hf0007396cqok6byk7,0,0.1518229166666666,0.5024305555555555,0.0390625,0.05625,47,97.16666666666663,241.16666666666663,202.4305555555555,502.4305555555555,27,3.9351851851851904,-0.23148148148158043
47_frame_28_with_ftid,cl31445hf0007396cqok6byk7,0,0.1547743055555555,0.502199074074074,0.0390625,0.05625,47,99.05555555555551,241.05555555555554,206.36574074074068,502.1990740740741,28,3.9351851851851904,-0.2314814814814099
47_frame_29_with_ftid,cl31445hf0007396cqok6byk7,0,0.1577256944444444,0.5019675925925926,0.0390625,0.05625,47,100.94444444444441,240.94444444444446,210.30092592592587,501.96759259259267,29,3.9351851851851904,-0.2314814814814099
47_frame_30_with_ftid,cl31445hf0007396cqok6byk7,0,0.1606770833333333,0.5017361111111112,0.0390625,0.05625,47,102.83333333333331,240.83333333333337,214.2361111111111,501.7361111111112,30,3.935185185185219,-0.23148148148146674
47_frame_31_with_ftid,cl31445hf0007396cqok6byk7,0,0.1636284722222222,0.5015046296296296,0.0390625,0.05625,47,104.72222222222221,240.7222222222222,218.1712962962963,501.5046296296296,31,3.935185185185219,-0.23148148148158043
47_frame_32_with_ftid,cl31445hf0007396cqok6byk7,0,0.1665798611111111,0.5012731481481482,0.0390625,0.05625,47,106.6111111111111,240.61111111111111,222.10648148148147,501.2731481481482,32,3.935185185185162,-0.2314814814814099
47_frame_33_with_ftid,cl31445hf0007396cqok6byk7,0,0.16953125,0.5010416666666667,0.0390625,0.05625,47,108.5,240.50000000000003,226.04166666666669,501.04166666666674,33,3.935185185185219,-0.23148148148146674
47_frame_34_with_ftid,cl31445hf0007396cqok6byk7,0,0.16796875,0.4986111111111111,0.0390625,0.05625,47,107.5,239.33333333333334,223.95833333333334,498.61111111111114,34,-2.083333333333343,-2.4305555555555998
47_frame_35_with_ftid,cl31445hf0007396cqok6byk7,0,0.16640625,0.4961805555555555,0.0390625,0.05625,47,106.5,238.16666666666666,221.87500000000003,496.18055555555554,35,-2.0833333333333144,-2.4305555555555998
47_frame_36_with_ftid,cl31445hf0007396cqok6byk7,0,0.16484375,0.49375,0.0390625,0.05625,47,105.5,237.0,219.79166666666669,493.75000000000006,36,-2.083333333333343,-2.430555555555486
47_frame_37_with_ftid,cl31445hf0007396cqok6byk7,0,0.16328125,0.4913194444444445,0.0390625,0.05625,47,104.5,235.83333333333334,217.70833333333334,491.3194444444445,37,-2.083333333333343,-2.430555555555543
47_frame_38_with_ftid,cl31445hf0007396cqok6byk7,0,0.16171875,0.4888888888888889,0.0390625,0.05625,47,103.5,234.66666666666666,215.62500000000003,488.8888888888889,38,-2.0833333333333144,-2.4305555555555998
47_frame_39_with_ftid,cl31445hf0007396cqok6byk7,0,0.16015625,0.4864583333333333,0.0390625,0.05625,47,102.5,233.5,213.54166666666669,486.45833333333337,39,-2.083333333333343,-2.430555555555543
47_frame_40_with_ftid,cl31445hf0007396cqok6byk7,0,0.16140625,0.4839583333333334,0.0390625,0.05625,47,103.3,232.3,215.20833333333334,483.95833333333337,40,1.6666666666666572,-2.5
47_frame_41_with_ftid,cl31445hf0007396cqok6byk7,0,0.16265625,0.4814583333333333,0.0390625,0.05625,47,104.1,231.1,216.875,481.45833333333337,41,1.6666666666666572,-2.5
47_frame_42_with_ftid,cl31445hf0007396cqok6byk7,0,0.16390625,0.4789583333333333,0.0390625,0.05625,47,104.9,229.9,218.54166666666669,478.95833333333337,42,1.6666666666666856,-2.5
47_frame_43_with_ftid,cl31445hf0007396cqok6byk7,0,0.16515625,0.4764583333333333,0.0390625,0.05625,47,105.7,228.7,220.20833333333334,476.45833333333337,43,1.6666666666666572,-2.5
47_frame_44_with_ftid,cl31445hf0007396cqok6byk7,0,0.16640625,0.4739583333333333,0.0390625,0.05625,47,106.5,227.5,221.87500000000003,473.95833333333337,44,1.6666666666666856,-2.5
47_frame_45_with_ftid,cl31445hf0007396cqok6byk7,0,0.1671875,0.4708333333333333,0.0390625,0.05625,47,107.0,226.0,222.91666666666669,470.83333333333337,45,1.0416666666666572,-3.125
47_frame_46_with_ftid,cl31445hf0007396cqok6byk7,0,0.16796875,0.4677083333333333,0.0390625,0.05625,47,107.5,224.49999999999997,223.95833333333334,467.7083333333333,46,1.0416666666666572,-3.125000000000057
47_frame_47_with_ftid,cl31445hf0007396cqok6byk7,0,0.16875,0.4645833333333333,0.0390625,0.05625,47,108.0,222.99999999999997,225.00000000000003,464.5833333333333,47,1.0416666666666856,-3.125
47_frame_48_with_ftid,cl31445hf0007396cqok6byk7,0,0.16953125,0.4614583333333333,0.0390625,0.05625,47,108.5,221.5,226.04166666666669,461.45833333333337,48,1.0416666666666572,-3.124999999999943
47_frame_49_with_ftid,cl31445hf0007396cqok6byk7,0,0.1715625,0.4622916666666666,0.0390625,0.05625,47,109.80000000000001,221.89999999999998,228.75000000000003,462.29166666666663,49,2.708333333333343,0.8333333333332575
47_frame_50_with_ftid,cl31445hf0007396cqok6byk7,0,0.17359375,0.463125,0.0390625,0.05625,47,111.1,222.3,231.45833333333334,463.12500000000006,50,2.7083333333333144,0.8333333333334281
47_frame_51_with_ftid,cl31445hf0007396cqok6byk7,0,0.175625,0.4639583333333333,0.0390625,0.05625,47,112.4,222.7,234.16666666666669,463.9583333333333,51,2.708333333333343,0.8333333333332575
47_frame_52_with_ftid,cl31445hf0007396cqok6byk7,0,0.17765625,0.4647916666666666,0.0390625,0.05625,47,113.69999999999999,223.09999999999997,236.875,464.79166666666663,52,2.7083333333333144,0.8333333333333144
47_frame_53_with_ftid,cl31445hf0007396cqok6byk7,0,0.1796875,0.465625,0.0390625,0.05625,47,115.0,223.5,239.58333333333334,465.62500000000006,53,2.708333333333343,0.8333333333334281
47_frame_54_with_ftid,cl31445hf0007396cqok6byk7,0,0.18171875,0.4664583333333333,0.0390625,0.05625,47,116.30000000000001,223.89999999999998,242.2916666666667,466.4583333333333,54,2.7083333333333712,0.8333333333332575
47_frame_55_with_ftid,cl31445hf0007396cqok6byk7,0,0.18375,0.4672916666666667,0.0390625,0.05625,47,117.6,224.3,245.0,467.29166666666674,55,2.708333333333286,0.8333333333334281
47_frame_56_with_ftid,cl31445hf0007396cqok6byk7,0,0.18578125,0.4681249999999999,0.0390625,0.05625,47,118.9,224.69999999999996,247.70833333333337,468.12499999999994,56,2.7083333333333712,0.8333333333332007
47_frame_57_with_ftid,cl31445hf0007396cqok6byk7,0,0.1878125,0.4689583333333333,0.0390624999999999,0.05625,47,120.19999999999999,225.1,250.41666666666666,468.95833333333337,57,2.708333333333286,0.8333333333334281
47_frame_58_with_ftid,cl31445hf0007396cqok6byk7,0,0.18984375,0.4697916666666666,0.0390625,0.05625,47,121.5,225.49999999999997,253.12500000000003,469.79166666666663,58,2.7083333333333712,0.8333333333332575
47_frame_59_with_ftid,cl31445hf0007396cqok6byk7,0,0.1908380681818181,0.4682765151515152,0.0390624999999999,0.05625,47,122.13636363636357,224.77272727272728,254.45075757575745,468.2765151515152,59,1.3257575757574216,-1.5151515151514445
47_frame_60_with_ftid,cl31445hf0007396cqok6byk7,0,0.1918323863636363,0.4667613636363636,0.0390625,0.05625,47,122.77272727272724,224.04545454545453,255.7765151515151,466.7613636363636,60,1.325757575757649,-1.5151515151515582
47_frame_61_with_ftid,cl31445hf0007396cqok6byk7,0,0.1928267045454545,0.4652462121212121,0.0390625,0.05625,47,123.40909090909088,223.3181818181818,257.1022727272727,465.2462121212121,61,1.3257575757575921,-1.5151515151515014
47_frame_62_with_ftid,cl31445hf0007396cqok6byk7,0,0.1938210227272727,0.4637310606060606,0.0390624999999999,0.05625,47,124.04545454545453,222.5909090909091,258.4280303030303,463.7310606060606,62,1.3257575757576205,-1.5151515151515014
47_frame_63_with_ftid,cl31445hf0007396cqok6byk7,0,0.1948153409090909,0.4622159090909091,0.0390625,0.05625,47,124.68181818181817,221.86363636363637,259.7537878787879,462.2159090909091,63,1.3257575757575637,-1.5151515151515014
47_frame_64_with_ftid,cl31445hf0007396cqok6byk7,0,0.195809659090909,0.4607007575757575,0.0390625,0.05625,47,125.31818181818176,221.1363636363636,261.0795454545453,460.7007575757575,64,1.32575757575745,-1.515151515151615
47_frame_65_with_ftid,cl31445hf0007396cqok6byk7,0,0.1968039772727273,0.459185606060606,0.0390625,0.05625,47,125.95454545454547,220.40909090909088,262.40530303030306,459.185606060606,65,1.3257575757577342,-1.5151515151515014
47_frame_66_with_ftid,cl31445hf0007396cqok6byk7,0,0.1977982954545454,0.4576704545454546,0.0390625,0.05625,47,126.59090909090905,219.6818181818182,263.73106060606057,457.67045454545456,66,1.3257575757575069,-1.5151515151514445
47_frame_67_with_ftid,cl31445hf0007396cqok6byk7,0,0.1987926136363636,0.456155303030303,0.0390624999999999,0.05625,47,127.2272727272727,218.95454545454544,265.05681818181813,456.155303030303,67,1.3257575757575637,-1.5151515151515582
47_frame_68_with_ftid,cl31445hf0007396cqok6byk7,0,0.1997869318181818,0.4546401515151515,0.0390625,0.05625,47,127.86363636363635,218.22727272727272,266.38257575757575,454.64015151515156,68,1.3257575757576205,-1.5151515151514445
47_frame_69_with_ftid,cl31445hf0007396cqok6byk7,0,0.20078125,0.453125,0.0390625,0.05625,47,128.5,217.5,267.70833333333337,453.12500000000006,69,1.3257575757576205,-1.5151515151515014
47_frame_70_with_ftid,cl31445hf0007396cqok6byk7,0,0.2026562499999999,0.4527083333333334,0.0390624999999999,0.05625,47,129.69999999999993,217.3,270.2083333333332,452.70833333333337,70,2.4999999999998295,-0.4166666666666856
47_frame_71_with_ftid,cl31445hf0007396cqok6byk7,0,0.20453125,0.4522916666666666,0.0390625,0.05625,47,130.9,217.09999999999997,272.70833333333337,452.29166666666663,71,2.5000000000001705,-0.41666666666674246
47_frame_72_with_ftid,cl31445hf0007396cqok6byk7,0,0.2064062499999999,0.451875,0.0390625,0.05625,47,132.09999999999994,216.9,275.2083333333332,451.87500000000006,72,2.4999999999998295,-0.4166666666665719
47_frame_73_with_ftid,cl31445hf0007396cqok6byk7,0,0.20828125,0.4514583333333333,0.0390625,0.05625,47,133.3,216.7,277.70833333333337,451.4583333333333,73,2.5000000000001705,-0.41666666666674246
47_frame_74_with_ftid,cl31445hf0007396cqok6byk7,0,0.21015625,0.4510416666666667,0.0390625,0.05625,47,134.5,216.5,280.20833333333337,451.0416666666667,74,2.5,-0.41666666666662877
47_frame_75_with_ftid,cl31445hf0007396cqok6byk7,0,0.21140625,0.4489583333333333,0.0390625,0.05625,47,135.29999999999998,215.49999999999997,281.875,448.9583333333333,75,1.6666666666666288,-2.0833333333333712
47_frame_76_with_ftid,cl31445hf0007396cqok6byk7,0,0.21265625,0.446875,0.0390625,0.05625,47,136.1,214.5,283.5416666666667,446.87500000000006,76,1.6666666666666856,-2.0833333333332575
47_frame_77_with_ftid,cl31445hf0007396cqok6byk7,0,0.21390625,0.4447916666666666,0.0390625,0.05625,47,136.9,213.49999999999997,285.20833333333337,444.79166666666663,77,1.6666666666666856,-2.083333333333428
47_frame_78_with_ftid,cl31445hf0007396cqok6byk7,0,0.21515625,0.4427083333333333,0.0390624999999999,0.05625,47,137.7,212.5,286.875,442.70833333333337,78,1.6666666666666288,-2.0833333333332575
47_frame_79_with_ftid,cl31445hf0007396cqok6byk7,0,0.21640625,0.440625,0.0390625,0.05625,47,138.5,211.5,288.5416666666667,440.62500000000006,79,1.6666666666666856,-2.0833333333333144
47_frame_80_with_ftid,cl31445hf0007396cqok6byk7,0,0.2153645833333333,0.4383101851851851,0.0390625,0.05625,47,137.83333333333331,210.38888888888886,287.15277777777777,438.31018518518516,80,-1.3888888888889142,-2.314814814814895
47_frame_81_with_ftid,cl31445hf0007396cqok6byk7,0,0.2143229166666666,0.4359953703703703,0.0390624999999999,0.05625,47,137.16666666666663,209.27777777777774,285.76388888888886,435.9953703703703,81,-1.3888888888889142,-2.314814814814838
47_frame_82_with_ftid,cl31445hf0007396cqok6byk7,0,0.21328125,0.4336805555555555,0.0390625,0.05625,47,136.5,208.16666666666666,284.375,433.68055555555554,82,-1.3888888888888573,-2.314814814814781
47_frame_83_with_ftid,cl31445hf0007396cqok6byk7,0,0.2122395833333333,0.4313657407407407,0.0390625,0.05625,47,135.83333333333331,207.05555555555554,282.9861111111111,431.36574074074076,83,-1.3888888888889142,-2.314814814814781
47_frame_84_with_ftid,cl31445hf0007396cqok6byk7,0,0.2111979166666666,0.429050925925926,0.0390624999999999,0.05625,47,135.16666666666663,205.94444444444446,281.5972222222222,429.050925925926,84,-1.3888888888889142,-2.314814814814781
47_frame_85_with_ftid,cl31445hf0007396cqok6byk7,0,0.21015625,0.4267361111111111,0.0390625,0.05625,47,134.5,204.83333333333331,280.20833333333337,426.7361111111111,85,-1.3888888888888005,-2.314814814814895
