fid,ALH Mean,ALH Max
cl4xshk9100dd356pnpzahm5y,0.02219139103500399,2.4927091888866633
cl4xshlb400di356pkg8e46cx,0.00025039480009203974,0.1495058953049657
cl4xshmd000dm356prdmuh8uy,0.0003098446679263238,0.42107859331294933
cl4xshndy00dq356ppajrj7je,0.0,0.0
cl4xshobb00du356pi1fe9qva,0.0,0.0
cl4xshpc100dy356pjj2en3eq,0.0,0.0
cl4xshq8c00e1356pwn4uctu7,1.6145029215180647e-16,2.368475785867001e-13
cl4xshrdf00e5356pum4j8poj,0.0002002455948193278,0.28349022396253426
cl4xshsnv00e9356pnsxn9t7n,0.0,0.0
cl4xshtmw00ed356phhi6kl03,1.625655033631505e-05,0.017749564576262786
cl4xshuj200eh356p1im93hd7,0.01034945903243413,0.6237034881895887
cl4xshvhj00el356pzxdhl1hc,0.0,0.0
cl4xshx7400eq356pi2efzks5,0.0,0.0
cl4xsi0g900eu356px7zao6zm,0.0,0.0
cl4xsi28o00ey356puc8ibxum,0.0,0.0
cl4xsi35500f2356ppgbactcz,0.0,0.0
cl4xsi41500f6356pueiqwwl8,0.00029181894171029666,0.42431882821279104
cl4xsi5iv00f9356pjlo8kmf9,0.0,0.0
cl4xsi6gv00fd356pjdg1bkrh,0.005612828289283865,2.8574772865554676
cl4xsi9cw00fh356p1ghv5e3o,0.0,0.0
cl4xsiafn00fl356p1qsbcpq6,1.5735439282592626e-05,0.013907736125657481
cl4xsiboy00fo356p0drg408u,0.0,0.0
cl4xsicyp00ft356p7wxw1bu0,2.04820332375545e-05,0.030047142759492454
cl4xsie7n00fx356pm8pe3q0y,0.0,0.0
cl4xsifph00g1356pzw193ip3,4.629551132609255e-05,0.03648010991939401
cl4xsigp300g5356p5wqj95t3,0.0,0.0
cl4xsijar00g9356pe3t6bfab,0.00011484697449062663,0.07116592366540497
cl4xsilct00gd356pbvyfyx3w,2.1016131845455167e-05,0.021716538079212543
cl4xsiofb00gh356pv0fk2ton,0.0,0.0
cl4xsiq5c00gk356pomjqcg9s,0.008783873135704175,2.3540780003687187
cl4xsiqzp00go356ps1k0imcg,0.0,0.0
cl4xsirz300gs356phx3arwpe,0.0,0.0
cl4xsiurh00gw356pp4j0zkz8,0.0,0.0
cl4ye76bf0003356p49hbaah8,0.0,0.0
cl4ye7gk90007356pzvhpy9jz,0.0,0.0
cl4yecqmv000b356pz10agwqg,0.03522271532931706,3.912273519385855
cl4yef7ve000f356po65wg3a0,0.03482078988338451,6.77973062144592
cl4yeinyq000j356pu65gmiti,0.004495910809972866,0.3862726017936399
cl4yenvr8000n356pc94w4l2z,0.028993113832904486,5.189767376089903
cl4yepkgf000r356pt3tvc7sw,0.0,0.0
cl4yeq6mi000v356pa8cqxrei,0.051538558947092236,7.4110234229547025
cl4yeu3sl000z356pwdf1sn68,0.0,0.0
cl4yevl940013356pzkpqumm3,0.0,0.0
cl4yewemo0017356pivxsjhs3,0.04047810164661119,2.85999922502502
cl4yeyegs001b356pwpb7zxqc,0.009809437570749808,0.9129920982616284
cl4yf032i001f356p2yd4z0tg,0.008791843660531113,1.5468625222763766
cl4yf25i6001j356pmma7nzu4,0.015571019130914628,1.6188581584408923
cl4yfu8pv001p356phx9jihls,0.01783282014819388,1.7236462133594272
cl4yfvv49001t356piy5wgc7r,0.04135672668303944,4.4034945265904595
cl4yg2zg7001x356pgf8m41o4,0.019987562595301763,3.862510239952474
cl4yg6z0l0021356ptvqil6cr,0.0067959911815492725,2.833104380857841
cl4yggtg70025356p944g7cbo,0.0181831155564094,1.5947338370752688
cl4ygjuzj0029356p57q7d74p,0.014661879998418762,1.4543137002256918
cl4ygmqop002d356p9i4s1ird,0.06643809329561826,8.509296813623806
cl4ygprmq002h356ppl30ie7v,0.01749068518288944,4.526771048624041
cl4yguioh002l356p3ufzdg9z,0.028011277774007255,3.716185323401243
cl4ygz34o002p356ppfe5o7sb,0.004428530590628655,0.5803290254667541
cl4yh0mcw002t356plaxl5npv,0.0,0.0
cl4yh2a0r002x356p2tlidbsl,0.006350268860460724,1.6037487213751376
cl4yh3v4u0031356phoomvwr5,0.0,0.0
cl4yh6rah0035356p8odrzu3l,5.7389908065495555e-05,0.04495644213994215
cl4yh7k3r0039356paib9iq4j,0.019131446617936705,1.0790665329223974
cl4yh90pk003d356pj4u39x5p,0.0,0.0
cl4yhaoq6003h356pe5ppk1o7,0.0,0.0
cl4yhbydk003l356pfy3whii7,0.0,0.0
cl4yhgh5l003t356ps9oanlz2,0.06702669038424083,3.2739964701913014
cl4yhicek003x356phjxy15za,0.0,0.0
cl4yhkj9v0041356pgg535fwi,0.0,0.0
cl4yhlk4l0045356p7uku3kf7,0.0,0.0
cl4yhny5q0049356pc4yysols,0.0,0.0
cl4yhpuyn004d356pdnyh291k,0.039124034644623024,4.662689167933314
cl4yht3hu004h356p1747l589,0.140904739597929,4.516543215860148
cl4yhuijk004l356prmyfv66t,0.0,0.0
cl4yhyfa2004p356p0rjgtmhv,0.0,0.0
cl4yi36dw004t356p0v7hg3xn,0.009310617399912525,0.9683042095909026
cl4yi4nmz004x356parn7tixs,0.06273097694022214,0.7527717232826656
cl4yib4re0051356pp7ixzetf,0.05146370182800008,1.9556206694640033
cl4yic40m0055356p68bit4a9,0.23703138960579015,2.945540995153907
cl4yidvbd0059356pifhsfipa,0.7794842599267321,7.534749000294263
cl53esppq000p356iyadfxr3a,0.0,0.0
cl53et4za000v356ipefq8v08,0.0,0.0
cl53etfxj0012356i1lamqr2b,0.0,0.0
cl53eu1pk0016356ibxtrzp44,0.0,0.0
