frame_name,fid,class,bb0,bb1,bb2,bb3,ID,center_x_pixels,center_y_pixels,center_x_um,center_y_um,frame_number,delta_x,delta_y,avg_center_x_um,avg_center_y_um,riser,ALH Mean,ALH Max
14_frame_23_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.20546875,0.6136574074074074,0.0359375,0.0375,14,131.5,294.55555555555554,273.95833333333337,613.6574074074074,23,4.166666666666686,-2.314814814814895,273.9583333333333,613.6574074074074,5.684341886080802e-14,0.9088418095408154,95.20346512602093
14_frame_24_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.20859375,0.6113425925925926,0.0359375,0.0375,14,133.5,293.44444444444446,278.125,611.3425925925926,24,4.166666666666629,-2.314814814814781,278.125,611.3425925925926,0.0,0.9088418095408154,95.20346512602093
14_frame_25_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.21171875,0.6090277777777777,0.0359375,0.0375,14,135.5,292.3333333333333,282.2916666666667,609.0277777777778,25,4.166666666666686,-2.314814814814781,282.2916666666667,609.0277777777778,0.0,0.9088418095408154,95.20346512602093
14_frame_26_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.21484375,0.606712962962963,0.0359375,0.0375,14,137.5,291.22222222222223,286.45833333333337,606.712962962963,26,4.166666666666686,-2.314814814814781,286.4583333333333,606.712962962963,5.684341886080802e-14,0.9088418095408154,95.20346512602093
14_frame_27_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.21796875,0.6043981481481481,0.0359375,0.0375,14,139.5,290.1111111111111,290.625,604.3981481481482,27,4.166666666666629,-2.314814814814895,290.625,604.3981481481482,0.6118717843687714,0.9088418095408154,95.20346512602093
14_frame_28_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.22109375,0.6020833333333333,0.0359375,0.0375,14,141.5,289.0,294.7916666666667,602.0833333333334,28,4.166666666666686,-2.314814814814781,295.38690476190476,603.152557319224,0.6118717843687714,0.9088418095408154,95.20346512602093
14_frame_29_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.2255580357142857,0.6029761904761906,0.0359375,0.0375,14,144.35714285714286,289.42857142857144,300.74404761904765,602.9761904761906,29,5.952380952380963,0.8928571428572241,300.74404761904765,602.9761904761905,0.0,0.9088418095408154,95.20346512602093
14_frame_30_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.2300223214285714,0.6038690476190476,0.0359375,0.0375,14,147.2142857142857,289.85714285714283,306.69642857142856,603.8690476190476,30,5.952380952380906,0.8928571428569967,306.69642857142856,603.8690476190477,0.0,0.9088418095408154,95.20346512602093
14_frame_31_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.2344866071428571,0.6047619047619047,0.0359375,0.0375,14,150.07142857142856,290.2857142857143,312.6488095238095,604.7619047619048,31,5.952380952380963,0.8928571428572241,312.64880952380946,604.7619047619047,1.2710574864626038e-13,0.9088418095408154,95.20346512602093
14_frame_32_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.2389508928571428,0.605654761904762,0.0359375,0.0375,14,152.9285714285714,290.7142857142857,318.6011904761904,605.6547619047619,32,5.952380952380906,0.8928571428571104,318.6011904761904,605.6547619047619,0.0,0.9088418095408154,95.20346512602093
14_frame_33_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.2434151785714285,0.6065476190476191,0.0359375,0.0375,14,155.78571428571425,291.14285714285717,324.5535714285714,606.5476190476192,33,5.952380952380963,0.8928571428572241,324.5535714285714,606.5476190476192,5.684341886080802e-14,0.9088418095408154,95.20346512602093
14_frame_34_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.2478794642857142,0.6074404761904761,0.0359375,0.0375,14,158.64285714285708,291.57142857142856,330.5059523809523,607.4404761904761,34,5.952380952380906,0.8928571428569967,330.50595238095235,607.4404761904763,0.2808170606095176,0.9088418095408154,95.20346512602093
14_frame_35_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.25234375,0.6083333333333333,0.0359375,0.0375,14,161.5,292.0,336.45833333333337,608.3333333333334,35,5.952380952381077,0.8928571428572241,336.0019841269841,608.6607142857143,0.2808170606094714,0.9088418095408154,95.20346512602093
14_frame_36_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.2557812499999999,0.6102083333333332,0.0359375,0.0375,14,163.69999999999993,292.9,341.0416666666666,610.2083333333334,36,4.583333333333201,1.875,341.0416666666667,610.2083333333334,5.684341886080802e-14,0.9088418095408154,95.20346512602093
14_frame_37_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.25921875,0.6120833333333333,0.0359375,0.0375,14,165.9,293.8,345.62500000000006,612.0833333333334,37,4.583333333333485,1.875,345.625,612.0833333333334,0.0,0.9088418095408154,95.20346512602093
14_frame_38_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.26265625,0.6139583333333333,0.0359375,0.0375,14,168.1,294.7,350.20833333333337,613.9583333333334,38,4.583333333333314,1.875,350.2083333333334,613.9583333333334,0.0,0.9088418095408154,95.20346512602093
14_frame_39_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.26609375,0.6158333333333333,0.0359375,0.0375,14,170.3,295.6,354.79166666666674,615.8333333333334,39,4.583333333333371,1.875,354.7916666666667,615.8333333333334,0.0,0.9088418095408154,95.20346512602093
14_frame_40_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.26953125,0.6177083333333333,0.0359375,0.0375,14,172.5,296.5,359.375,617.7083333333334,40,4.5833333333332575,1.875,359.375,617.7083333333334,0.0,0.9088418095408154,95.20346512602093
14_frame_41_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.27296875,0.6195833333333333,0.0359375,0.0375,14,174.7,297.4,363.9583333333333,619.5833333333334,41,4.583333333333314,1.875,363.9583333333333,619.5833333333334,0.0,0.9088418095408154,95.20346512602093
14_frame_42_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.27640625,0.6214583333333333,0.0359375,0.0375,14,176.9,298.3,368.5416666666667,621.4583333333334,42,4.583333333333371,1.875,368.5416666666667,621.4583333333334,0.0,0.9088418095408154,95.20346512602093
14_frame_43_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.27984375,0.6233333333333333,0.0359375,0.0375,14,179.1,299.2,373.125,623.3333333333334,43,4.583333333333314,1.875,373.125,623.3333333333334,0.0,0.9088418095408154,95.20346512602093
14_frame_44_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.28328125,0.6252083333333334,0.0359375,0.0375,14,181.3,300.1,377.7083333333333,625.2083333333334,44,4.583333333333314,1.875,377.7083333333333,625.2083333333334,0.2527815933777871,0.9088418095408154,95.20346512602093
14_frame_45_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.28671875,0.6270833333333333,0.0359375,0.0375,14,183.5,301.0,382.2916666666667,627.0833333333334,45,4.583333333333371,1.875,382.4305555555556,627.5694444444445,0.2527815933777871,0.9088418095408154,95.20346512602093
14_frame_46_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.29046875,0.6304166666666667,0.0359375,0.0375,14,185.9,302.6,387.2916666666667,630.4166666666667,46,5.0,3.3333333333333712,387.2916666666667,630.4166666666666,1.1368683772161603e-13,0.9088418095408154,95.20346512602093
14_frame_47_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.29421875,0.6337499999999999,0.0359375,0.0375,14,188.3,304.2,392.2916666666667,633.75,47,5.0,3.3333333333332575,392.2916666666667,633.75,0.0,0.9088418095408154,95.20346512602093
14_frame_48_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.29796875,0.6370833333333333,0.0359375,0.0375,14,190.7,305.8,397.2916666666667,637.0833333333334,48,5.0,3.3333333333333712,397.2916666666667,637.0833333333334,0.0,0.9088418095408154,95.20346512602093
14_frame_49_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.30171875,0.6404166666666666,0.0359375,0.0375,14,193.1,307.4,402.2916666666667,640.4166666666666,49,5.0,3.3333333333332575,402.2916666666667,640.4166666666666,1.3070507100499082,0.9088418095408154,95.20346512602093
14_frame_50_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.30546875,0.64375,0.0359375,0.0375,14,195.5,309.0,407.2916666666667,643.75,50,5.0,3.3333333333333712,405.625,645.7638888888888,1.3070507100498208,0.9088418095408154,95.20346512602093
14_frame_51_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.30546875,0.653125,0.0359375,0.0375,14,195.5,313.5,407.2916666666667,653.125,51,0.0,9.375,407.2916666666667,653.125,0.9349244456829586,0.9088418095408154,95.20346512602093
14_frame_52_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.30546875,0.6625,0.0359375,0.0375,14,195.5,318.0,407.2916666666667,662.5,52,0.0,9.375,407.98611111111114,660.763888888889,0.9349244456830431,0.9088418095408154,95.20346512602093
14_frame_53_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.30703125,0.6666666666666666,0.0359375,0.0375,14,196.5,320.0,409.37500000000006,666.6666666666667,53,2.0833333333333712,4.1666666666667425,409.375,666.6666666666667,1.1368683772161603e-13,0.9088418095408154,95.20346512602093
14_frame_54_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.30859375,0.6708333333333333,0.0359375,0.0375,14,197.5,322.0,411.45833333333337,670.8333333333334,54,2.0833333333333144,4.166666666666629,411.4583333333333,670.8333333333334,0.0,0.9088418095408154,95.20346512602093
14_frame_55_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.31015625,0.675,0.0359375,0.0375,14,198.5,324.0,413.5416666666667,675.0,55,2.0833333333333144,4.166666666666629,413.5416666666667,675.0000000000001,0.7365695637360005,0.9088418095408154,95.20346512602093
14_frame_56_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.31171875,0.6791666666666667,0.0359375,0.0375,14,199.5,326.0,415.62500000000006,679.1666666666667,56,2.0833333333333712,4.1666666666667425,416.6666666666667,678.125,0.7365695637358798,0.9088418095408154,95.20346512602093
14_frame_57_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.315625,0.6802083333333333,0.0359375,0.0375,14,202.0,326.5,420.83333333333337,680.2083333333334,57,5.208333333333314,1.0416666666666288,420.8333333333333,680.2083333333334,1.3120120426799324,0.9088418095408154,95.20346512602093
14_frame_58_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.31953125,0.68125,0.0359375,0.0375,14,204.5,327.0,426.0416666666667,681.25,58,5.208333333333314,1.0416666666666288,424.0740740740741,682.9861111111112,1.312012042679965,0.9088418095408154,95.20346512602093
14_frame_59_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.3190104166666666,0.6875,0.0359375,0.0375,14,204.1666666666666,330.0,425.3472222222221,687.5,59,-0.6944444444445708,6.25,425.3472222222222,687.5,5.684341886080802e-14,0.9088418095408154,95.20346512602093
14_frame_60_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.3184895833333333,0.69375,0.0359375,0.0375,14,203.83333333333331,333.0,424.65277777777777,693.75,60,-0.6944444444443434,6.25,424.65277777777777,693.75,0.0,0.9088418095408154,95.20346512602093
14_frame_61_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.31796875,0.7,0.0359375,0.0375,14,203.5,336.0,423.95833333333337,700.0,61,-0.6944444444444002,6.25,423.9583333333333,700.0,0.0,0.9088418095408154,95.20346512602093
14_frame_62_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.3174479166666666,0.70625,0.0359375,0.0375,14,203.16666666666663,339.0,423.26388888888886,706.25,62,-0.6944444444445139,6.25,423.26388888888886,706.25,5.684341886080802e-14,0.9088418095408154,95.20346512602093
14_frame_63_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.3169270833333333,0.7125,0.0359375,0.0375,14,202.83333333333331,342.0,422.56944444444446,712.5,63,-0.6944444444444002,6.25,422.5694444444445,712.5,0.7764124921873649,0.9088418095408154,95.20346512602093
14_frame_64_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.31640625,0.71875,0.0359375,0.0375,14,202.5,345.0,421.87500000000006,718.75,64,-0.6944444444444002,6.25,423.26388888888886,718.0555555555555,0.7764124921874666,0.9088418095408154,95.20346512602093
14_frame_65_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.3190104166666666,0.7229166666666667,0.0359375,0.0375,14,204.1666666666666,347.0,425.3472222222221,722.9166666666667,65,3.472222222222058,4.1666666666667425,425.3472222222222,722.9166666666666,0.0,0.9088418095408154,95.20346512602093
14_frame_66_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.3216145833333333,0.7270833333333333,0.0359375,0.0375,14,205.83333333333331,349.0,428.81944444444446,727.0833333333334,66,3.4722222222223422,4.166666666666629,428.8194444444444,727.0833333333334,0.9737861517513565,0.9088418095408154,95.20346512602093
14_frame_67_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.32421875,0.73125,0.0359375,0.0375,14,207.5,351.0,432.2916666666667,731.25,67,3.4722222222222285,4.166666666666629,430.34511784511784,731.3131313131313,0.9737861517514134,0.9088418095408154,95.20346512602093
14_frame_68_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.3224431818181818,0.7356060606060607,0.0355113636363636,0.0378787878787878,14,206.36363636363637,353.0909090909091,429.9242424242425,735.6060606060607,68,-2.3674242424241925,4.356060606060737,429.9242424242425,735.6060606060606,0.0,0.9088418095408154,95.20346512602093
14_frame_69_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.3206676136363636,0.7399621212121212,0.0350852272727272,0.0382575757575757,14,205.2272727272727,355.1818181818182,427.5568181818182,739.9621212121212,69,-2.367424242424363,4.35606060606051,427.5568181818182,739.9621212121214,1.2710574864626038e-13,0.9088418095408154,95.20346512602093
14_frame_70_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.3188920454545454,0.7443181818181818,0.0346590909090909,0.0386363636363636,14,204.0909090909091,357.27272727272725,425.18939393939394,744.3181818181819,70,-2.3674242424241925,4.356060606060623,425.1893939393938,744.3181818181819,0.0,0.9088418095408154,95.20346512602093
14_frame_71_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.3171164772727272,0.7486742424242424,0.0342329545454545,0.0390151515151515,14,202.95454545454535,359.3636363636364,422.8219696969696,748.6742424242425,71,-2.367424242424363,4.356060606060623,422.8219696969697,748.6742424242425,0.0,0.9088418095408154,95.20346512602093
14_frame_72_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.315340909090909,0.7530303030303032,0.0338068181818181,0.0393939393939394,14,201.81818181818176,361.4545454545455,420.4545454545454,753.0303030303031,72,-2.3674242424241925,4.356060606060623,420.4545454545453,753.030303030303,1.1368683772161603e-13,0.9088418095408154,95.20346512602093
14_frame_73_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.3135653409090909,0.7573863636363636,0.0333806818181818,0.0397727272727272,14,200.68181818181816,363.5454545454545,418.0871212121212,757.3863636363636,73,-2.3674242424241925,4.35606060606051,418.0871212121212,757.3863636363636,0.0,0.9088418095408154,95.20346512602093
14_frame_74_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.3117897727272727,0.7617424242424242,0.0329545454545454,0.0401515151515151,14,199.54545454545453,365.6363636363636,415.719696969697,761.7424242424242,74,-2.3674242424241925,4.356060606060623,415.719696969697,761.7424242424244,1.1368683772161603e-13,0.9088418095408154,95.20346512602093
14_frame_75_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.3100142045454545,0.7660984848484849,0.032528409090909,0.040530303030303,14,198.40909090909088,367.72727272727275,413.3522727272727,766.098484848485,75,-2.367424242424306,4.356060606060737,413.3522727272727,766.098484848485,5.684341886080802e-14,0.9088418095408154,95.20346512602093
14_frame_76_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.3082386363636363,0.7704545454545454,0.0321022727272727,0.0409090909090908,14,197.2727272727272,369.8181818181818,410.9848484848484,770.4545454545455,76,-2.367424242424306,4.35606060606051,410.98484848484844,770.4545454545455,5.684341886080802e-14,0.9088418095408154,95.20346512602093
14_frame_77_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.3064630681818182,0.774810606060606,0.0316761363636363,0.0412878787878787,14,196.13636363636363,371.9090909090909,408.61742424242425,774.810606060606,77,-2.3674242424241356,4.35606060606051,408.61742424242425,774.810606060606,0.3825405270906236,0.9088418095408154,95.20346512602093
14_frame_78_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.3046875,0.7791666666666667,0.03125,0.0416666666666666,14,195.0,374.0,406.25000000000006,779.1666666666667,78,-2.3674242424241925,4.356060606060737,405.5510461760462,778.8555194805194,0.38254052709057734,0.9088418095408154,95.20346512602093
14_frame_79_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.3013392857142857,0.7825892857142857,0.0308035714285714,0.0419642857142857,14,192.85714285714283,375.6428571428571,401.7857142857143,782.5892857142857,79,-4.464285714285779,3.422619047618923,401.7857142857143,782.5892857142858,1.1368683772161603e-13,0.9088418095408154,95.20346512602093
14_frame_80_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.2979910714285714,0.7860119047619049,0.0303571428571428,0.0422619047619047,14,190.7142857142857,377.28571428571433,397.32142857142856,786.0119047619049,80,-4.464285714285722,3.422619047619264,397.3214285714286,786.0119047619049,5.684341886080802e-14,0.9088418095408154,95.20346512602093
14_frame_81_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.2946428571428571,0.7894345238095238,0.0299107142857142,0.0425595238095238,14,188.57142857142856,378.92857142857144,392.8571428571428,789.4345238095239,81,-4.464285714285722,3.422619047618923,392.85714285714283,789.4345238095239,1.1368683772161603e-13,0.9088418095408154,95.20346512602093
14_frame_82_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.2912946428571429,0.7928571428571428,0.0294642857142857,0.0428571428571428,14,186.42857142857144,380.57142857142856,388.3928571428572,792.8571428571429,82,-4.464285714285609,3.422619047619037,388.3928571428571,792.8571428571428,0.0,0.9088418095408154,95.20346512602093
14_frame_83_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.2879464285714285,0.7962797619047618,0.0290178571428571,0.0431547619047619,14,184.28571428571425,382.21428571428567,383.9285714285714,796.2797619047618,83,-4.464285714285893,3.422619047618923,383.9285714285715,796.2797619047619,1.2710574864626038e-13,0.9088418095408154,95.20346512602093
14_frame_84_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.2845982142857143,0.799702380952381,0.0285714285714285,0.0434523809523809,14,182.14285714285717,383.8571428571429,379.4642857142858,799.7023809523811,84,-4.464285714285552,3.422619047619264,379.4642857142857,799.7023809523811,0.3242701497595392,0.9088418095408154,95.20346512602093
14_frame_85_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.28125,0.803125,0.028125,0.04375,14,180.0,385.5,375.0,803.1250000000001,85,-4.464285714285779,3.422619047619037,374.80985449735454,802.5049603174604,0.3242701497596479,0.9088418095408154,95.20346512602093
14_frame_86_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.2774739583333333,0.8046875,0.0278645833333333,0.0440972222222221,14,177.58333333333331,386.25,369.96527777777777,804.6875000000001,86,-5.0347222222222285,1.5625,369.9652777777778,804.6875,1.2710574864626038e-13,0.9088418095408154,95.20346512602093
14_frame_87_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.2736979166666667,0.80625,0.0276041666666666,0.0444444444444445,14,175.16666666666669,387.0,364.9305555555556,806.2500000000001,87,-5.034722222222172,1.5625,364.9305555555556,806.2500000000001,0.0,0.9088418095408154,95.20346512602093
14_frame_88_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.269921875,0.8078125,0.02734375,0.0447916666666666,14,172.75,387.75,359.89583333333337,807.8125000000001,88,-5.0347222222222285,1.5625,359.8958333333333,807.8125000000001,0.0,0.9088418095408154,95.20346512602093
14_frame_89_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.2661458333333333,0.809375,0.0270833333333333,0.0451388888888888,14,170.33333333333331,388.5,354.8611111111111,809.3750000000001,89,-5.034722222222285,1.5625,354.86111111111114,809.3750000000001,0.0,0.9088418095408154,95.20346512602093
14_frame_90_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.2623697916666667,0.8109375,0.0268229166666666,0.0454861111111111,14,167.91666666666669,389.25,349.82638888888897,810.9375000000001,90,-5.034722222222115,1.5625,349.8263888888889,810.9375000000001,1.0360251035860308,0.9088418095408154,95.20346512602093
14_frame_91_with_ftid,ckyw6zzlj001r3867thf0fuy7,0,0.25859375,0.8125,0.0265625,0.0458333333333333,14,165.5,390.0,344.7916666666667,812.5000000000001,91,-5.034722222222285,1.5625,346.46990740740745,813.7152777777778,1.0360251035861434,0.9088418095408154,95.20346512602093
