frame_name,fid,class,bb0,bb1,bb2,bb3,ID,center_x_pixels,center_y_pixels,center_x_um,center_y_um,frame_number,delta_x,delta_y,avg_center_x_um,avg_center_y_um,riser,ALH Mean,ALH Max
29_frame_56_with_ftid,ckz3w0j4d00133867psu0dku8,0,0.6125,0.1875,0.040625,0.0458333333333333,29,392.0,90.0,816.6666666666667,187.5,56,0.0,0.0,816.6666666666667,187.5,0.0,0.0,0.0
29_frame_57_with_ftid,ckz3w0j4d00133867psu0dku8,0,0.6125,0.1875,0.040625,0.0458333333333333,29,392.0,90.0,816.6666666666667,187.5,57,0.0,0.0,816.6666666666667,187.5,0.0,0.0,0.0
29_frame_58_with_ftid,ckz3w0j4d00133867psu0dku8,0,0.6125,0.1875,0.040625,0.0458333333333333,29,392.0,90.0,816.6666666666667,187.5,58,0.0,0.0,816.6666666666667,187.5,0.0,0.0,0.0
29_frame_59_with_ftid,ckz3w0j4d00133867psu0dku8,0,0.6125,0.1875,0.040625,0.0458333333333333,29,392.0,90.0,816.6666666666667,187.5,59,0.0,0.0,816.6666666666667,187.5,0.0,0.0,0.0
29_frame_60_with_ftid,ckz3w0j4d00133867psu0dku8,0,0.6125,0.1875,0.040625,0.0458333333333333,29,392.0,90.0,816.6666666666667,187.5,60,0.0,0.0,816.6666666666667,187.5,0.0,0.0,0.0
29_frame_61_with_ftid,ckz3w0j4d00133867psu0dku8,0,0.6125,0.1875,0.040625,0.0458333333333333,29,392.0,90.0,816.6666666666667,187.5,61,0.0,0.0,816.6666666666667,187.5,0.0,0.0,0.0
29_frame_62_with_ftid,ckz3w0j4d00133867psu0dku8,0,0.6125,0.1875,0.040625,0.0458333333333333,29,392.0,90.0,816.6666666666667,187.5,62,0.0,0.0,816.6666666666667,187.5,0.0,0.0,0.0
29_frame_63_with_ftid,ckz3w0j4d00133867psu0dku8,0,0.6125,0.1875,0.040625,0.0458333333333333,29,392.0,90.0,816.6666666666667,187.5,63,0.0,0.0,816.6666666666667,187.5,0.0,0.0,0.0
29_frame_64_with_ftid,ckz3w0j4d00133867psu0dku8,0,0.6125,0.1875,0.040625,0.0458333333333333,29,392.0,90.0,816.6666666666667,187.5,64,0.0,0.0,816.6666666666667,187.5,0.0,0.0,0.0
29_frame_65_with_ftid,ckz3w0j4d00133867psu0dku8,0,0.6125,0.1875,0.040625,0.0458333333333333,29,392.0,90.0,816.6666666666667,187.5,65,0.0,0.0,816.6666666666667,187.5,0.0,0.0,0.0
29_frame_66_with_ftid,ckz3w0j4d00133867psu0dku8,0,0.6125,0.1875,0.040625,0.0458333333333333,29,392.0,90.0,816.6666666666667,187.5,66,0.0,0.0,816.6666666666667,187.5,0.0,0.0,0.0
29_frame_67_with_ftid,ckz3w0j4d00133867psu0dku8,0,0.6125,0.1875,0.040625,0.0458333333333333,29,392.0,90.0,816.6666666666667,187.5,67,0.0,0.0,816.6666666666667,187.5,0.0,0.0,0.0
29_frame_68_with_ftid,ckz3w0j4d00133867psu0dku8,0,0.6125,0.1875,0.040625,0.0458333333333333,29,392.0,90.0,816.6666666666667,187.5,68,0.0,0.0,816.6666666666667,187.5,0.0,0.0,0.0
29_frame_69_with_ftid,ckz3w0j4d00133867psu0dku8,0,0.6125,0.1875,0.040625,0.0458333333333333,29,392.0,90.0,816.6666666666667,187.5,69,0.0,0.0,816.6666666666667,187.5,0.0,0.0,0.0
29_frame_70_with_ftid,ckz3w0j4d00133867psu0dku8,0,0.6125,0.1875,0.040625,0.0458333333333333,29,392.0,90.0,816.6666666666667,187.5,70,0.0,0.0,816.6666666666667,187.5,0.0,0.0,0.0
29_frame_71_with_ftid,ckz3w0j4d00133867psu0dku8,0,0.6125,0.1875,0.040625,0.0458333333333333,29,392.0,90.0,816.6666666666667,187.5,71,0.0,0.0,816.6666666666667,187.5,0.0,0.0,0.0
29_frame_72_with_ftid,ckz3w0j4d00133867psu0dku8,0,0.6125,0.1875,0.040625,0.0458333333333333,29,392.0,90.0,816.6666666666667,187.5,72,0.0,0.0,816.6666666666667,187.5,0.0,0.0,0.0
29_frame_73_with_ftid,ckz3w0j4d00133867psu0dku8,0,0.6125,0.1875,0.040625,0.0458333333333333,29,392.0,90.0,816.6666666666667,187.5,73,0.0,0.0,816.6666666666667,187.5,0.0,0.0,0.0
29_frame_74_with_ftid,ckz3w0j4d00133867psu0dku8,0,0.6125,0.1875,0.040625,0.0458333333333333,29,392.0,90.0,816.6666666666667,187.5,74,0.0,0.0,816.6666666666667,187.5,0.0,0.0,0.0
29_frame_75_with_ftid,ckz3w0j4d00133867psu0dku8,0,0.6125,0.1875,0.040625,0.0458333333333333,29,392.0,90.0,816.6666666666667,187.5,75,0.0,0.0,816.6666666666667,187.5,0.0,0.0,0.0
29_frame_76_with_ftid,ckz3w0j4d00133867psu0dku8,0,0.6125,0.1875,0.040625,0.0458333333333333,29,392.0,90.0,816.6666666666667,187.5,76,0.0,0.0,816.6666666666667,187.5,0.0,0.0,0.0
29_frame_77_with_ftid,ckz3w0j4d00133867psu0dku8,0,0.6125,0.1875,0.040625,0.0458333333333333,29,392.0,90.0,816.6666666666667,187.5,77,0.0,0.0,816.6666666666667,187.5,0.0,0.0,0.0
29_frame_78_with_ftid,ckz3w0j4d00133867psu0dku8,0,0.6125,0.1875,0.040625,0.0458333333333333,29,392.0,90.0,816.6666666666667,187.5,78,0.0,0.0,816.6666666666667,187.5,0.0,0.0,0.0
29_frame_79_with_ftid,ckz3w0j4d00133867psu0dku8,0,0.6125,0.1875,0.040625,0.0458333333333333,29,392.0,90.0,816.6666666666667,187.5,79,0.0,0.0,816.6666666666667,187.5,0.0,0.0,0.0
29_frame_80_with_ftid,ckz3w0j4d00133867psu0dku8,0,0.6125,0.1875,0.040625,0.0458333333333333,29,392.0,90.0,816.6666666666667,187.5,80,0.0,0.0,816.6666666666667,187.5,0.0,0.0,0.0
29_frame_81_with_ftid,ckz3w0j4d00133867psu0dku8,0,0.6125,0.1875,0.040625,0.0458333333333333,29,392.0,90.0,816.6666666666667,187.5,81,0.0,0.0,816.6666666666667,187.5,0.0,0.0,0.0
29_frame_82_with_ftid,ckz3w0j4d00133867psu0dku8,0,0.6125,0.1875,0.040625,0.0458333333333333,29,392.0,90.0,816.6666666666667,187.5,82,0.0,0.0,816.6666666666667,187.5,0.0,0.0,0.0
29_frame_83_with_ftid,ckz3w0j4d00133867psu0dku8,0,0.6125,0.1875,0.040625,0.0458333333333333,29,392.0,90.0,816.6666666666667,187.5,83,0.0,0.0,816.6666666666667,187.5,0.0,0.0,0.0
29_frame_84_with_ftid,ckz3w0j4d00133867psu0dku8,0,0.6125,0.1875,0.040625,0.0458333333333333,29,392.0,90.0,816.6666666666667,187.5,84,0.0,0.0,816.6666666666667,187.5,0.0,0.0,0.0
29_frame_85_with_ftid,ckz3w0j4d00133867psu0dku8,0,0.6125,0.1875,0.040625,0.0458333333333333,29,392.0,90.0,816.6666666666667,187.5,85,0.0,0.0,816.6666666666667,187.5,0.0,0.0,0.0
29_frame_86_with_ftid,ckz3w0j4d00133867psu0dku8,0,0.6125,0.1875,0.040625,0.0458333333333333,29,392.0,90.0,816.6666666666667,187.5,86,0.0,0.0,816.6666666666667,187.5,0.0,0.0,0.0
29_frame_87_with_ftid,ckz3w0j4d00133867psu0dku8,0,0.6125,0.1875,0.040625,0.0458333333333333,29,392.0,90.0,816.6666666666667,187.5,87,0.0,0.0,816.6666666666667,187.5,0.0,0.0,0.0
29_frame_88_with_ftid,ckz3w0j4d00133867psu0dku8,0,0.6125,0.1875,0.040625,0.0458333333333333,29,392.0,90.0,816.6666666666667,187.5,88,0.0,0.0,816.6666666666667,187.5,0.0,0.0,0.0
29_frame_89_with_ftid,ckz3w0j4d00133867psu0dku8,0,0.6125,0.1875,0.040625,0.0458333333333333,29,392.0,90.0,816.6666666666667,187.5,89,0.0,0.0,816.6666666666667,187.5,0.0,0.0,0.0
29_frame_90_with_ftid,ckz3w0j4d00133867psu0dku8,0,0.6125,0.1875,0.040625,0.0458333333333333,29,392.0,90.0,816.6666666666667,187.5,90,0.0,0.0,816.6666666666667,187.5,0.0,0.0,0.0
29_frame_91_with_ftid,ckz3w0j4d00133867psu0dku8,0,0.6125,0.1875,0.040625,0.0458333333333333,29,392.0,90.0,816.6666666666667,187.5,91,0.0,0.0,816.6666666666667,187.5,0.0,0.0,0.0
29_frame_92_with_ftid,ckz3w0j4d00133867psu0dku8,0,0.6125,0.1875,0.040625,0.0458333333333333,29,392.0,90.0,816.6666666666667,187.5,92,0.0,0.0,816.6666666666667,187.5,0.0,0.0,0.0
29_frame_93_with_ftid,ckz3w0j4d00133867psu0dku8,0,0.6125,0.1875,0.040625,0.0458333333333333,29,392.0,90.0,816.6666666666667,187.5,93,0.0,0.0,816.6666666666667,187.5,0.0,0.0,0.0
29_frame_94_with_ftid,ckz3w0j4d00133867psu0dku8,0,0.6125,0.1875,0.040625,0.0458333333333333,29,392.0,90.0,816.6666666666667,187.5,94,0.0,0.0,816.6666666666667,187.5,0.0,0.0,0.0
29_frame_95_with_ftid,ckz3w0j4d00133867psu0dku8,0,0.6125,0.1875,0.040625,0.0458333333333333,29,392.0,90.0,816.6666666666667,187.5,95,0.0,0.0,816.6666666666667,187.5,0.0,0.0,0.0
29_frame_96_with_ftid,ckz3w0j4d00133867psu0dku8,0,0.6125,0.1875,0.040625,0.0458333333333333,29,392.0,90.0,816.6666666666667,187.5,96,0.0,0.0,816.6666666666667,187.5,0.0,0.0,0.0
29_frame_97_with_ftid,ckz3w0j4d00133867psu0dku8,0,0.6125,0.1875,0.040625,0.0458333333333333,29,392.0,90.0,816.6666666666667,187.5,97,0.0,0.0,816.6666666666667,187.5,0.0,0.0,0.0
29_frame_98_with_ftid,ckz3w0j4d00133867psu0dku8,0,0.6125,0.1875,0.040625,0.0458333333333333,29,392.0,90.0,816.6666666666667,187.5,98,0.0,0.0,816.6666666666667,187.5,0.0,0.0,0.0
29_frame_99_with_ftid,ckz3w0j4d00133867psu0dku8,0,0.6125,0.1875,0.040625,0.0458333333333333,29,392.0,90.0,816.6666666666667,187.5,99,0.0,0.0,816.6666666666667,187.5,0.0,0.0,0.0
29_frame_100_with_ftid,ckz3w0j4d00133867psu0dku8,0,0.6125,0.1875,0.040625,0.0458333333333333,29,392.0,90.0,816.6666666666667,187.5,100,0.0,0.0,816.6666666666667,187.5,0.0,0.0,0.0
29_frame_101_with_ftid,ckz3w0j4d00133867psu0dku8,0,0.6125,0.1875,0.040625,0.0458333333333333,29,392.0,90.0,816.6666666666667,187.5,101,0.0,0.0,816.6666666666667,187.5,0.0,0.0,0.0
29_frame_102_with_ftid,ckz3w0j4d00133867psu0dku8,0,0.6125,0.1875,0.040625,0.0458333333333333,29,392.0,90.0,816.6666666666667,187.5,102,0.0,0.0,816.6666666666667,187.5,0.0,0.0,0.0
29_frame_103_with_ftid,ckz3w0j4d00133867psu0dku8,0,0.6125,0.1875,0.040625,0.0458333333333333,29,392.0,90.0,816.6666666666667,187.5,103,0.0,0.0,816.6666666666667,187.5,0.0,0.0,0.0
29_frame_104_with_ftid,ckz3w0j4d00133867psu0dku8,0,0.6125,0.1875,0.040625,0.0458333333333333,29,392.0,90.0,816.6666666666667,187.5,104,0.0,0.0,816.6666666666667,187.5,0.0,0.0,0.0
29_frame_105_with_ftid,ckz3w0j4d00133867psu0dku8,0,0.6125,0.1875,0.040625,0.0458333333333333,29,392.0,90.0,816.6666666666667,187.5,105,0.0,0.0,816.6666666666667,187.5,0.0,0.0,0.0
29_frame_106_with_ftid,ckz3w0j4d00133867psu0dku8,0,0.6125,0.1875,0.040625,0.0458333333333333,29,392.0,90.0,816.6666666666667,187.5,106,0.0,0.0,816.6666666666667,187.5,0.0,0.0,0.0
29_frame_107_with_ftid,ckz3w0j4d00133867psu0dku8,0,0.6125,0.1875,0.040625,0.0458333333333333,29,392.0,90.0,816.6666666666667,187.5,107,0.0,0.0,816.6666666666667,187.5,0.0,0.0,0.0
29_frame_108_with_ftid,ckz3w0j4d00133867psu0dku8,0,0.6125,0.1875,0.040625,0.0458333333333333,29,392.0,90.0,816.6666666666667,187.5,108,0.0,0.0,816.6666666666667,187.5,0.0,0.0,0.0
29_frame_109_with_ftid,ckz3w0j4d00133867psu0dku8,0,0.6125,0.1875,0.040625,0.0458333333333333,29,392.0,90.0,816.6666666666667,187.5,109,0.0,0.0,816.6666666666667,187.5,0.0,0.0,0.0
29_frame_110_with_ftid,ckz3w0j4d00133867psu0dku8,0,0.6125,0.1875,0.040625,0.0458333333333333,29,392.0,90.0,816.6666666666667,187.5,110,0.0,0.0,816.6666666666667,187.5,0.0,0.0,0.0
29_frame_111_with_ftid,ckz3w0j4d00133867psu0dku8,0,0.6125,0.1875,0.040625,0.0458333333333333,29,392.0,90.0,816.6666666666667,187.5,111,0.0,0.0,816.6666666666667,187.5,0.0,0.0,0.0
29_frame_112_with_ftid,ckz3w0j4d00133867psu0dku8,0,0.6125,0.1875,0.040625,0.0458333333333333,29,392.0,90.0,816.6666666666667,187.5,112,0.0,0.0,816.6666666666667,187.5,0.0,0.0,0.0
29_frame_113_with_ftid,ckz3w0j4d00133867psu0dku8,0,0.6125,0.1875,0.040625,0.0458333333333333,29,392.0,90.0,816.6666666666667,187.5,113,0.0,0.0,816.6666666666667,187.5,0.0,0.0,0.0
29_frame_114_with_ftid,ckz3w0j4d00133867psu0dku8,0,0.6125,0.1875,0.040625,0.0458333333333333,29,392.0,90.0,816.6666666666667,187.5,114,0.0,0.0,816.6666666666667,187.5,0.0,0.0,0.0
29_frame_115_with_ftid,ckz3w0j4d00133867psu0dku8,0,0.6125,0.1875,0.040625,0.0458333333333333,29,392.0,90.0,816.6666666666667,187.5,115,0.0,0.0,816.6666666666667,187.5,0.0,0.0,0.0
29_frame_116_with_ftid,ckz3w0j4d00133867psu0dku8,0,0.6125,0.1875,0.040625,0.0458333333333333,29,392.0,90.0,816.6666666666667,187.5,116,0.0,0.0,816.6666666666667,187.5,0.0,0.0,0.0
29_frame_117_with_ftid,ckz3w0j4d00133867psu0dku8,0,0.6125,0.1875,0.040625,0.0458333333333333,29,392.0,90.0,816.6666666666667,187.5,117,0.0,0.0,816.6666666666667,187.5,0.0,0.0,0.0
29_frame_118_with_ftid,ckz3w0j4d00133867psu0dku8,0,0.6125,0.1875,0.040625,0.0458333333333333,29,392.0,90.0,816.6666666666667,187.5,118,0.0,0.0,816.6666666666667,187.5,0.0,0.0,0.0
29_frame_119_with_ftid,ckz3w0j4d00133867psu0dku8,0,0.6125,0.1875,0.040625,0.0458333333333333,29,392.0,90.0,816.6666666666667,187.5,119,0.0,0.0,816.6666666666667,187.5,0.0,0.0,0.0
